price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
5.88,2.96,cervezas 1906 reserva especial pack de 6 botellines de 33 cl.,No promotion, 1906 reserva especial pack de 6 botellines de 33 cl.,No specified,33 cl,6,,Alcampo
2.59,1.72,cerveza sin alcohol free damm pack de 6 botellas de 25 centilitros,No promotion, sin alcohol free damm pack de 6 botellas de 25 centilitros,botella,25 c,6,,Alcampo
1.19,3.6,cerveza tipo abadía belga leffe brune botella 33 cl.,No promotion, tipo abadía belga leffe brune botella 33 cl.,botella,33 cl,1,,Alcampo
0.51,1.54,cerveza sin alcohol amstel lata de 33 centilitros,No promotion, sin alcohol amstel lata de 33 centilitros,lata,33 c,1,,Alcampo
1.07,3.01,"cerveza rubia mexicana modelo especial botella de 33,5 centilitros",No promotion," rubia mexicana modelo especial botella de 33,5 centilitros",botella,"33,5 c",1,,Alcampo
7.44,2.48,cerveza doble malta voll damm pack de 12 botellines de 25 cl.,No promotion, doble malta voll damm pack de 12 botellines de 25 cl.,No specified,25 cl,12,,Alcampo
0.99,3.0,cerveza con lima y tequila desperados 33 cl.,No promotion, con lima y tequila desperados 33 cl.,No specified,33 cl,1,,Alcampo
0.86,2.6,"cerveza sin gluten ambar, botella de 33 cl.",No promotion," sin gluten ambar, botella de 33 cl.",botella,33 cl,1,,Alcampo
2.94,1.96,cerveza con zumo de limón radler amstel 6 x 250 ml,No promotion, con zumo de limón radler amstel 6 x 250 ml,No specified,250 ml,1,,Alcampo
0.5,2.0,cerveza tostada malquerida botella 25 cl. ,No promotion, tostada malquerida botella 25 cl. ,botella,25 cl,1,,Alcampo
1.0,2.81,cerveza mexicana negra modelo botella 33 cl.,No promotion, mexicana negra modelo botella 33 cl.,botella,33 cl,1,,Alcampo
5.69,1.43,cerveza tradicional alhambra pack 12 uds. x 33 cl.,No promotion, tradicional alhambra pack 12 uds. x 33 cl.,No specified,33 cl,12,,Alcampo
1.49,2.98,cerveza alemana de trigo schneider weisse 50 cl.,No promotion, alemana de trigo schneider weisse 50 cl.,No specified,50 cl,1,,Alcampo
5.88,2.76,"cerveza mexicana corona cesta 6 botellas x 35,5 cl. ",No promotion," mexicana corona cesta 6 botellas x 35,5 cl. ",botella,"35,5 cl",1,,Alcampo
1.21,1.21,cerveza sin alcohol alhambra botella de 1 litro,No promotion, sin alcohol alhambra botella de 1 litro,botella,1 l,1,,Alcampo
9.07,1.51,cerveza san miguel especial pack 24 uds. x 25 cl.,No promotion, san miguel especial pack 24 uds. x 25 cl.,No specified,25 cl,24,,Alcampo
1.3,1.3,cerveza san miguel 1 l.,No promotion, san miguel 1 l.,No specified,1 l,1,,Alcampo
0.55,1.66,"cerveza (0,0% alcohol) con sabor a manzana san miguel lata de 33 cl.",No promotion," (0,0% alcohol) con sabor a manzana san miguel lata de 33 cl.",lata,33 cl,1,,Alcampo
1.66,5.03,cerveza premium 8 lúpulos mediterránea complot ipa 33 cl. ,No promotion, premium 8 lúpulos mediterránea complot ipa 33 cl. ,No specified,33 cl,1,,Alcampo
1.0,2.0,cerveza alemana de trigo franziskaner kristal botella 50 cl.,No promotion, alemana de trigo franziskaner kristal botella 50 cl.,botella,50 cl,1,,Alcampo
0.74,1.48,cerveza amstel 100 % malta lata de 50 cl.,No promotion, amstel 100 % malta lata de 50 cl.,lata,50 cl,1,,Alcampo
0.97,2.93,cerveza rubia nacional san miguel fresca botella de 33 centilitros,No promotion, rubia nacional san miguel fresca botella de 33 centilitros,botella,33 c,1,,Alcampo
6.19,1.56,"cervezas con zumo de limón y 0,0 % alcohol amstel radler pack 12 uds. x 33 cl.",No promotion," con zumo de limón y 0,0 % alcohol amstel radler pack 12 uds. x 33 cl.",No specified,33 cl,12,,Alcampo
4.48,1.49,cerveza san miguel especial pack de 12 botellines de 25 centilitros,No promotion, san miguel especial pack de 12 botellines de 25 centilitros,No specified,25 c,12,,Alcampo
3.08,2.05,cerveza rubia mahou 5 estrellas pack de 6 botellas. 25 cl.,No promotion, rubia mahou 5 estrellas pack de 6 botellas. 25 cl.,botella,25 cl,6,,Alcampo
0.99,3.0,cerveza abadía belga grimbergen double botella 33 cl.,No promotion, abadía belga grimbergen double botella 33 cl.,botella,33 cl,1,,Alcampo
1.79,5.42,cerveza rubia duvel botella 33 cl.,No promotion, rubia duvel botella 33 cl.,botella,33 cl,1,,Alcampo
0.49,1.48,cerveza skol lata de 33 cl. ,No promotion, skol lata de 33 cl. ,lata,33 cl,1,,Alcampo
1.57,3.14,cerveza alemana artesana de importación grevensteiner botella 50 cl.,No promotion, alemana artesana de importación grevensteiner botella 50 cl.,botella,50 cl,1,,Alcampo
3.58,2.84,cerveza coronita pack 6 botella x 21 cl. ,No promotion, coronita pack 6 botella x 21 cl. ,botella,21 cl,6,,Alcampo
9.54,1.6,cervezas heineken pack de 18 uds. x 33 cl.,No promotion, heineken pack de 18 uds. x 33 cl.,No specified,33 cl,18,,Alcampo
1.15,3.48,cerveza de trigo blanca belga hoegaarden botella 33 cl.,No promotion, de trigo blanca belga hoegaarden botella 33 cl.,botella,33 cl,1,,Alcampo
1.08,3.27,cerveza japonesa de importación kirin ichiban botella 33 centilitros,No promotion, japonesa de importación kirin ichiban botella 33 centilitros,No specified,33 ,1,,Alcampo
0.59,1.78,cerveza sin alcohol 0;0 % tostada ambar 33 cl.,No promotion, sin alcohol 0;0 % tostada ambar 33 cl.,No specified,33 cl,1,,Alcampo
1.09,3.3,cerveza maestra dunkel mahou 33 cl.,No promotion, maestra dunkel mahou 33 cl.,No specified,33 cl,1,,Alcampo
2.59,1.72,cerveza con limón sin alcohol mixta mahou pack de 6 botellines de 25 centilitros,No promotion, con limón sin alcohol mixta mahou pack de 6 botellines de 25 centilitros,No specified,25 c,6,,Alcampo
5.99,1.99,"cerveza alhambra especial alhambra, pack de 12 botellines de 25 centilitros.",No promotion," alhambra especial alhambra, pack de 12 botellines de 25 centilitros.",No specified,25 c,12,,Alcampo
1.19,2.38,cerveza de trigo erdinger botella 50 cl.,No promotion, de trigo erdinger botella 50 cl.,botella,50 cl,1,,Alcampo
1.55,3.44,cerveza holandesa grolsch premium lager botella 45 cl.,No promotion, holandesa grolsch premium lager botella 45 cl.,botella,45 cl,1,,Alcampo
0.41,0.82,cerveza de sabor fuerte elaborada con malta y maiz de holandaholbrand lata de 50 cl.,No promotion, de sabor fuerte elaborada con malta y maiz de holandaholbrand lata de 50 cl.,lata,50 cl,1,,Alcampo
6.45,6.45,cervezas reserva (5 uds. reserva 1925 + 1 ud. reserva roja) alhambra 6 uds. x 33 cl + copa de regalo,No promotion, reserva (5 uds. reserva 1925 + 1 ud. reserva roja) alhambra 6 uds. x 33 cl + copa de regalo,No specified,33 cl,1,,Alcampo
3.24,0.81,"cerveza con sabor a limón 0,7% volumen de alcohol holbrand, pack de 12 latas de 33 centilitros.",No promotion," con sabor a limón 0,7% volumen de alcohol holbrand, pack de 12 latas de 33 centilitros.",lata,33 c,12,,Alcampo
1.0,2.0,cerveza original intense blond 8.6 lata 50 cl.,No promotion, original intense blond 8.6 lata 50 cl.,lata,50 cl,1,,Alcampo
3.08,2.05,cervezas heineken pack de 6 uds x 25 cl.,No promotion, heineken pack de 6 uds x 25 cl.,No specified,25 cl,6,,Alcampo
1.19,3.6,cerveza belga tostada leffe triple botella 33 cl.,No promotion, belga tostada leffe triple botella 33 cl.,botella,33 cl,1,,Alcampo
1.0,3.03,cerveza con limón sin alcohol clausthaler lemon botella de 33 centilitros,No promotion, con limón sin alcohol clausthaler lemon botella de 33 centilitros,botella,33 c,1,,Alcampo
0.57,1.72,cerveza cruzcampo gran reserva lata de 33 cl.,No promotion, cruzcampo gran reserva lata de 33 cl.,lata,33 cl,1,,Alcampo
9.5,4.79,estuche degustación cervezas gastro pack 6 uds. x 33 cl.,No promotion,estuche degustación  gastro pack 6 uds. x 33 cl.,No specified,33 cl,6,,Alcampo
3.13,2.08,cerveza estrella damm pack de 6 botellines de 25 centilitros,No promotion, estrella damm pack de 6 botellines de 25 centilitros,No specified,25 c,6,,Alcampo
0.49,1.48,"cerveza 0.0 %, sin alcohol, tostada free damm 33 cl",No promotion," 0.0 %, sin alcohol, tostada free damm 33 cl",No specified,33 cl,1,,Alcampo
2.62,1.74,cervezas cruzcampo pack de 6 uds x 25 cl.,No promotion, cruzcampo pack de 6 uds x 25 cl.,No specified,25 cl,6,,Alcampo
11.99,1.29,cervezas san miguel premium especial pack 28 uds. x 33 cl.,No promotion, san miguel premium especial pack 28 uds. x 33 cl.,No specified,33 cl,28,,Alcampo
4.94,1.64,cervezas ambar especial pack 12 uds. x 25 cl.,No promotion, ambar especial pack 12 uds. x 25 cl.,No specified,25 cl,12,,Alcampo
0.99,3.0,cerveza italiana rubia birra moretti botella 33 cl.,No promotion, italiana rubia birra moretti botella 33 cl.,botella,33 cl,1,,Alcampo
0.73,2.21,"cerveza sin gluten san miguel, botella de 33 cl.",No promotion," sin gluten san miguel, botella de 33 cl.",botella,33 cl,1,,Alcampo
0.42,1.68,cerveza con limón damm lemon botella de 25 centilitros,No promotion, con limón damm lemon botella de 25 centilitros,botella,25 c,1,,Alcampo
1.2,3.63,"cerveza premium extra lúpulo, ipa ambar ipa botella 33 cl.",No promotion," premium extra lúpulo, ipa ambar ipa botella 33 cl.",botella,33 cl,1,,Alcampo
1.43,2.86,cerveza combinada con tequila desperados lata de 50 cl.,No promotion, combinada con tequila desperados lata de 50 cl.,lata,50 cl,1,,Alcampo
0.91,2.75,cerveza checa staropramen botella de 33 centilitros,No promotion, checa staropramen botella de 33 centilitros,No specified,33 c,1,,Alcampo
0.49,1.48,cerveza el águila 1900 33 cl.,No promotion, el águila 1900 33 cl.,No specified,33 cl,1,,Alcampo
0.96,2.9,cerveza rubia doble malta voll-damm botella 33 cl.,No promotion, rubia doble malta voll-damm botella 33 cl.,botella,33 cl,1,,Alcampo
1.05,3.18,cerveza rubia mexicana sol botella 33 cl.,No promotion, rubia mexicana sol botella 33 cl.,botella,33 cl,1,,Alcampo
10.75,3.02,"cervezas mejicanas corona pack 10 uds x 33,5 cl.",No promotion," mejicanas corona pack 10 uds x 33,5 cl.",No specified,"33,5 cl",10,,Alcampo
5.94,3.0,cerveza con tequila francesa desperados pack 6 uds x 33 cl.,No promotion, con tequila francesa desperados pack 6 uds x 33 cl.,No specified,33 cl,6,,Alcampo
5.52,1.39,cerveza sin alcohol san miguel pack de 12 uds x 33 cl.,No promotion, sin alcohol san miguel pack de 12 uds x 33 cl.,No specified,33 cl,12,,Alcampo
1.39,1.39,cerveza ambar botella de 1 l.,No promotion, ambar botella de 1 l.,botella,1 l,1,,Alcampo
1.1,3.33,cerveza red ipa (india pale ale) moritz 33 cl,No promotion, red ipa (india pale ale) moritz 33 cl,No specified,33 cl,1,,Alcampo
2.48,1.65,cerveza de sabor suave y aromas ligeramente afrutado mahou pack de 6 botellas de 25 cl.,No promotion, de sabor suave y aromas ligeramente afrutado mahou pack de 6 botellas de 25 cl.,botella,25 cl,6,,Alcampo
1.09,3.3,cerveza combinada con tequila desperados botella de 33 centilitros,No promotion, combinada con tequila desperados botella de 33 centilitros,botella,33 c,1,,Alcampo
0.49,1.48,cerveza con zumo de limón san miguel radler lata 33 cl. ,No promotion, con zumo de limón san miguel radler lata 33 cl. ,lata,33 cl,1,,Alcampo
0.98,2.96,malta líquida sin alcohol malta goya botella de 33 cl.,No promotion,malta líquida sin alcohol malta goya botella de 33 cl.,botella,33 cl,1,,Alcampo
1.1,3.33,cerveza de trigo sin alcohol erdinger alkoholfrei botella de 33 cl.,No promotion, de trigo sin alcohol erdinger alkoholfrei botella de 33 cl.,botella,33 cl,1,,Alcampo
7.56,1.9,cerveza tostada doble lúpulo mahou maestra pack 12 latas x 33 cl. ,No promotion, tostada doble lúpulo mahou maestra pack 12 latas x 33 cl. ,lata,33 cl,12,,Alcampo
1.69,1.69,cerveza rubia portuguesa super bock original 1 litro,No promotion, rubia portuguesa super bock original 1 litro,No specified,1 l,1,,Alcampo
1.21,1.21,cerveza pilsener amstel 100% malta botella de 1 l.,No promotion, pilsener amstel 100% malta botella de 1 l.,botella,1 l,1,,Alcampo
1.5,4.54,cerveza rubia premium de barrica matices de madera mahou 33 cl ,No promotion, rubia premium de barrica matices de madera mahou 33 cl ,No specified,33 cl,1,,Alcampo
1.5,3.0,cerveza rubia alemana beck's botella 50 cl.,No promotion, rubia alemana beck's botella 50 cl.,botella,50 cl,1,,Alcampo
1.69,6.76,cerveza combinada de cereza mort subite xtreme kriek botella de 25 cl.,No promotion, combinada de cereza mort subite xtreme kriek botella de 25 cl.,botella,25 cl,1,,Alcampo
0.59,2.36,cerveza especial mini estrella galicia lata de 25 cl. ,No promotion, especial mini estrella galicia lata de 25 cl. ,lata,25 cl,1,,Alcampo
6.19,1.56,cervezas sabor limón cruzcampo shandy pack 12 usds. x 33 cl.,No promotion, sabor limón cruzcampo shandy pack 12 usds. x 33 cl.,No specified,33 cl,12,,Alcampo
3.2,2.13,cerveza negra sin alcohol super bock pack 6 uds. x 25 cl.,No promotion, negra sin alcohol super bock pack 6 uds. x 25 cl.,No specified,25 cl,6,,Alcampo
1.08,3.17,cerveza argentina de importación quilmes botella 33 cl.,No promotion, argentina de importación quilmes botella 33 cl.,botella,33 cl,1,,Alcampo
0.59,1.78,cerveza sin alcohol cruzcampo lata de 33 cl.,No promotion, sin alcohol cruzcampo lata de 33 cl.,lata,33 cl,1,,Alcampo
4.1,1.24,"cervezas cruzcampo gran reserva pack 10 uds, x 33 cl.",No promotion," cruzcampo gran reserva pack 10 uds, x 33 cl.",No specified,33 cl,10,,Alcampo
0.81,2.45,cerveza tostada amstel oro 33 cl.,No promotion, tostada amstel oro 33 cl.,No specified,33 cl,1,,Alcampo
2.09,1.39,"cerveza sin alcohol buckler, pack de 6 uds. x 25 cl.",No promotion," sin alcohol buckler, pack de 6 uds. x 25 cl.",No specified,25 cl,6,,Alcampo
0.5,2.0,cerveza tostada turia märzen botella de 25 cl.,No promotion, tostada turia märzen botella de 25 cl.,botella,25 cl,1,,Alcampo
2.99,1.99,cerveza tostada turia märzen botella de 25 centilitros pack de 6 uds.,No promotion, tostada turia märzen botella de 25 centilitros pack de 6 uds.,botella,25 c,6,,Alcampo
2.49,1.66,"cerveza sin alcohol (0,0% vol.) cruzcampo pack de 6 uds. de 25 cl.",No promotion," sin alcohol (0,0% vol.) cruzcampo pack de 6 uds. de 25 cl.",No specified,25 cl,6,,Alcampo
0.94,2.84,cerveza americana miller botella de 33 cl.,No promotion, americana miller botella de 33 cl.,botella,33 cl,1,,Alcampo
1.25,2.5,cerveza alemana premium de trigo schofferhofer 50cl,No promotion, alemana premium de trigo schofferhofer 50cl,No specified,50cl,1,,Alcampo
1.09,1.45,cerveza cruzcampo botella de 75 cl.,No promotion, cruzcampo botella de 75 cl.,botella,75 cl,1,,Alcampo
1.1,3.33,cerveza de trigo estilo belga blue moon 330 cl.,No promotion, de trigo estilo belga blue moon 330 cl.,No specified,330 cl,1,,Alcampo
1.49,4.51,cerveza combinada salitos blue 33 cl,No promotion, combinada salitos blue 33 cl,No specified,33 cl,1,,Alcampo
0.85,2.57,cerveza botella san miguel 1516 de 33 cl.,No promotion, botella san miguel 1516 de 33 cl.,botella,33 cl,1,,Alcampo
4.8,1.45,cervezas el águila 1900 pack 10 uds. x 33 cl.,No promotion, el águila 1900 pack 10 uds. x 33 cl.,No specified,33 cl,10,,Alcampo
3.47,2.31,"cervezas negra (0,0 % vol.) estrella galicia pack 6 uds. x 25 cl.",No promotion," negra (0,0 % vol.) estrella galicia pack 6 uds. x 25 cl.",No specified,25 cl,6,,Alcampo
0.68,2.06,cerveza cruzcampo gran reserva botella de 33 centilitros (tercio),No promotion, cruzcampo gran reserva botella de 33 centilitros (tercio),botella,33 c,1,,Alcampo
3.99,4.03,cervezas estuche degustación arriaca pack 3 uds. x 33 cl,No promotion, estuche degustación arriaca pack 3 uds. x 33 cl,No specified,33 cl,3,,Alcampo
1.75,5.3,cerveza belga de trigo grimbergen blanche botella 33 cl.,No promotion, belga de trigo grimbergen blanche botella 33 cl.,botella,33 cl,1,,Alcampo
8.24,1.04,cervezas rubias cruzcampo pack 24 uds. x 33 cl.,No promotion, rubias cruzcampo pack 24 uds. x 33 cl.,No specified,33 cl,24,,Alcampo
2.58,7.81,cerveza trapense chimay azul botella 33 cl.,No promotion, trapense chimay azul botella 33 cl.,botella,33 cl,1,,Alcampo
4.1,1.24,cervezas tostadas amstel oro pack 10 uds. x 33 cl.,No promotion, tostadas amstel oro pack 10 uds. x 33 cl.,No specified,33 cl,10,,Alcampo
3.87,1.29,cervezas amstel 100 % malta 12 x 25 cl.,No promotion, amstel 100 % malta 12 x 25 cl.,No specified,25 cl,1,,Alcampo
5.49,2.77,cervezas negras extra 1906 black coupage pack 6 uds. x 33 cl.,No promotion, negras extra 1906 black coupage pack 6 uds. x 33 cl.,No specified,33 cl,6,,Alcampo
2.24,1.49,cervezas amstel 100 % malta pack 6 uds. de 25 cl.,No promotion, amstel 100 % malta pack 6 uds. de 25 cl.,No specified,25 cl,6,,Alcampo
1.0,2.0,cerveza checa negra de importación praga botella 50 cl.,No promotion, checa negra de importación praga botella 50 cl.,botella,50 cl,1,,Alcampo
0.95,2.87,cerveza ipa cruzcampo andalusian 33 cl.,No promotion, ipa cruzcampo andalusian 33 cl.,No specified,33 cl,1,,Alcampo
6.3,1.05,cerveza clásica san miguel pack 6 botella de 1 l. ,No promotion, clásica san miguel pack 6 botella de 1 l. ,botella,1 l,6,,Alcampo
1.47,2.94,cerveza mojito desperados 50 cl.,No promotion, mojito desperados 50 cl.,No specified,50 cl,1,,Alcampo
3.24,0.81,"cerveza holandesa sin alcohol holbrand, pack de 12 latas de 33 centilitros.",No promotion," holandesa sin alcohol holbrand, pack de 12 latas de 33 centilitros.",lata,33 c,12,,Alcampo
0.67,2.03,cerveza francesa de importación kronenbourg lata 33 centilitros,No promotion, francesa de importación kronenbourg lata 33 centilitros,No specified,33 ,1,,Alcampo
1.05,1.59,cerveza mediterránea a base de malta estrella damm botella 66 cl. ,No promotion, mediterránea a base de malta estrella damm botella 66 cl. ,botella,66 cl,1,,Alcampo
0.75,2.27,malta classic karamalz 33 centilitros,No promotion,malta classic karamalz 33 centilitros,No specified,33 ,1,,Alcampo
3.98,1.32,cerveza premium lager alhambra pack de 12 botellines de 25 centilitros,No promotion, premium lager alhambra pack de 12 botellines de 25 centilitros,No specified,25 c,12,,Alcampo
2.52,1.68,cerveza san miguel pack 6 uds. x 25 cl.,No promotion, san miguel pack 6 uds. x 25 cl.,No specified,25 cl,6,,Alcampo
1.2,2.4,cerveza checa staropramen lata 50 cl.,No promotion, checa staropramen lata 50 cl.,lata,50 cl,1,,Alcampo
1.13,2.26,cerveza oktoberfest lowenbrau 50 cl.,No promotion, oktoberfest lowenbrau 50 cl.,No specified,50 cl,1,,Alcampo
6.46,3.26,cerveza tostada doble lúpulo mahou maestra cesta 6 uds. x 33 cl.,No promotion, tostada doble lúpulo mahou maestra cesta 6 uds. x 33 cl.,No specified,33 cl,1,,Alcampo
0.94,2.84,cerveza jamonera la virgen 33 cl.,No promotion, jamonera la virgen 33 cl.,No specified,33 cl,1,,Alcampo
1.39,2.78,cerveza alemana de cebada spaten botella de 50 centilitros,No promotion, alemana de cebada spaten botella de 50 centilitros,botella,50 c,1,,Alcampo
1.49,4.51,cerveza madrid lager la virgen 33 cl.,No promotion, madrid lager la virgen 33 cl.,No specified,33 cl,1,,Alcampo
1.49,4.51,cerveza india cobra botella de 33 cl.,No promotion, india cobra botella de 33 cl.,botella,33 cl,1,,Alcampo
0.95,2.87,cerveza artesana pilsner madrí chulapo botella 33 cl. ,No promotion, artesana pilsner madrí chulapo botella 33 cl. ,botella,33 cl,1,,Alcampo
4.32,0.72,"cerveza holandesa holbrand, pack de 12 latas de 50 centilitros.",No promotion," holandesa holbrand, pack de 12 latas de 50 centilitros.",lata,50 c,12,,Alcampo
1.78,3.56,cerveza alemana rubia schwaben botella 50 cl.,No promotion, alemana rubia schwaben botella 50 cl.,botella,50 cl,1,,Alcampo
2.99,1.99,cerveza sin alcohol 0.0% ambar premium pack 6 uds..x 25 cl. ,No promotion, sin alcohol 0.0% ambar premium pack 6 uds..x 25 cl. ,No specified,25 cl,6,,Alcampo
6.03,3.01,cerveza heineken torp barril de 2 l. ,No promotion, heineken torp barril de 2 l. ,No specified, 2 l,1,,Alcampo
0.95,2.87,cerveza rubia burro de sancho botella 33 cl.,No promotion, rubia burro de sancho botella 33 cl.,botella,33 cl,1,,Alcampo
4.24,2.82,cerveza doble malta voll damm pack de 6 botellines de 25 centilitros,No promotion, doble malta voll damm pack de 6 botellines de 25 centilitros,No specified,25 c,6,,Alcampo
0.59,1.78,cerveza rubia lager la sagra bohemia 33 cl.,No promotion, rubia lager la sagra bohemia 33 cl.,No specified,33 cl,1,,Alcampo
1.79,1.79,cerveza dinamarca premium 5% alc. faxe lata 1 l.,No promotion, dinamarca premium 5% alc. faxe lata 1 l.,lata,1 l,1,,Alcampo
2.25,1.5,"cervezas sin alcohol amstel pack de 6 uds de 28,5 cl.",No promotion," sin alcohol amstel pack de 6 uds de 28,5 cl.",No specified,"28,5 cl",6,,Alcampo
2.78,1.85,cervezas alhambra premium lager pack 6 uds. x 25 cl.itros,No promotion, alhambra premium lager pack 6 uds. x 25 cl.itros,No specified,25 cl,6,,Alcampo
1.6,4.84,cerveza artesana arriaca imperial red ipa lata 33 cl. ,No promotion, artesana arriaca imperial red ipa lata 33 cl. ,lata,33 cl,1,,Alcampo
0.97,2.93,cerveza heineken botella de 33 centilitros (tercio),No promotion, heineken botella de 33 centilitros (tercio),botella,33 c,1,,Alcampo
1.98,3.96,cerveza ambar ale inglesa marston’s pedigree 50 cl.,No promotion, ambar ale inglesa marston’s pedigree 50 cl.,No specified,50 cl,1,,Alcampo
5.82,2.93,cerveza heineken pack de 6 uds. de 33 cl.,No promotion, heineken pack de 6 uds. de 33 cl.,No specified,33 cl,6,,Alcampo
1.59,4.81,cerveza lager alhambra 33 cl.,No promotion, lager alhambra 33 cl.,No specified,33 cl,1,,Alcampo
1.69,3.38,cerveza tostada john smith's extra smooth lata 50 cl.,No promotion, tostada john smith's extra smooth lata 50 cl.,lata,50 cl,1,,Alcampo
1.99,6.03,cerveza belga de trigo con sabor a frambuesa chérie botella 33 cl.,No promotion, belga de trigo con sabor a frambuesa chérie botella 33 cl.,botella,33 cl,1,,Alcampo
1.55,3.1,cerveza alemana premium de trigo köning ludwing weissbier 50 cl.,No promotion, alemana premium de trigo köning ludwing weissbier 50 cl.,No specified,50 cl,1,,Alcampo
3.2,2.13,cervezas budweiser pack de 6 botellines de 25 centilitros,No promotion, budweiser pack de 6 botellines de 25 centilitros,No specified,25 c,6,,Alcampo
1.95,5.9,cerveza rubia brewdog dead pony club 33 cl.,No promotion, rubia brewdog dead pony club 33 cl.,No specified,33 cl,1,,Alcampo
4.31,1.08,cerveza con limón mixta de mahou pack 12 uds x 33 cl.,No promotion, con limón mixta de mahou pack 12 uds x 33 cl.,No specified,33 cl,12,,Alcampo
2.64,1.76,"cerveza limón 0,0 san miguel radler pack 6 uds. x 25 cl.",No promotion," limón 0,0 san miguel radler pack 6 uds. x 25 cl.",No specified,25 cl,6,,Alcampo
1.74,3.48,cerveza ipa inglesa marston´s old empire 50 cl.,No promotion, ipa inglesa marston´s old empire 50 cl.,No specified,50 cl,1,,Alcampo
0.98,0.49,cerveza abadia belga grimbergen double-ambrée pack de 6 botellas de 33 centilitros,No promotion, abadia belga grimbergen double-ambrée pack de 6 botellas de 33 centilitros,botella,33 c,6,,Alcampo
1.49,4.51,cerveza belga abbaye d'aulne blonde botella 33 cl.,No promotion, belga abbaye d'aulne blonde botella 33 cl.,botella,33 cl,1,,Alcampo
0.64,1.93,cerveza rubia lata san miguel 1516 33 cl.,No promotion, rubia lata san miguel 1516 33 cl.,lata,33 cl,1,,Alcampo
3.59,2.39,cerveza ambar export pack de 6 botellines de 25 centilitros,No promotion, ambar export pack de 6 botellines de 25 centilitros,No specified,25 c,6,,Alcampo
2.75,8.33,cerveza rubia especial belga delirium tremens 33 cl.,No promotion, rubia especial belga delirium tremens 33 cl.,No specified,33 cl,1,,Alcampo
0.54,2.16,cervesa negra sin alcohol super bock 25 cl.,No promotion,cervesa negra sin alcohol super bock 25 cl.,No specified,25 cl,1,,Alcampo
3.04,2.02,cervezas ambar pack de 6 uds.. x 25 cl.,No promotion, ambar pack de 6 uds.. x 25 cl.,No specified,25 cl,6,,Alcampo
1.06,3.21,cerveza de trigo y pomelo schöfferhofer botella de 33 centilitros,No promotion, de trigo y pomelo schöfferhofer botella de 33 centilitros,botella,33 c,1,,Alcampo
12.94,2.58,cerveza heineken barril 5 l.,No promotion, heineken barril 5 l.,barril,5 l,1,,Alcampo
2.79,1.86,"cerveza (0,0% alcohol) con sabor a manzan san miguel pack 6 botellines de 25 centilitros",No promotion," (0,0% alcohol) con sabor a manzan san miguel pack 6 botellines de 25 centilitros",No specified,25 c,6,,Alcampo
1.3,3.93,cerveza alemana lowenbrau botella 33 cl.,No promotion, alemana lowenbrau botella 33 cl.,botella,33 cl,1,,Alcampo
1.96,5.93,cerveza rubia envejecida en barrica mahou botella 33 cl. ,No promotion, rubia envejecida en barrica mahou botella 33 cl. ,botella,33 cl,1,,Alcampo
3.29,2.19,cerveza radler cruzcampo pack 6 x 25 cl. ,No promotion, radler cruzcampo pack 6 x 25 cl. ,No specified,25 cl,6,,Alcampo
1.3,3.93,cerveza alemana wersteiner botella 33 cl.,No promotion, alemana wersteiner botella 33 cl.,botella,33 cl,1,,Alcampo
1.49,4.51,cerveza portuguesa tipo abadía super bock botella de 33 centilitros,No promotion, portuguesa tipo abadía super bock botella de 33 centilitros,botella,33 c,1,,Alcampo
1.2,3.63,cerveza sabor a ron cubanisto botella 33 cl. ,No promotion, sabor a ron cubanisto botella 33 cl. ,botella,33 cl,1,,Alcampo
3.29,3.29,cerveza sin filtrar el águila pack 4 uds. x33 cl.,No promotion, sin filtrar el águila pack 4 uds. x33 cl.,No specified,33 cl,4,,Alcampo
0.48,1.45,cerveza cruzcampo especial 33 cl.,No promotion, cruzcampo especial 33 cl.,No specified,33 cl,1,,Alcampo
1.49,2.98,cerveza de trigo alemana de importación aventinus botella 50 cl.,No promotion, de trigo alemana de importación aventinus botella 50 cl.,botella,50 cl,1,,Alcampo
2.61,7.45,cerveza sierra nevada pale ale 33 cl.,No promotion, sierra nevada pale ale 33 cl.,No specified,33 cl,1,,Alcampo
1.1,3.33,cerveza rubia budejovicky budvar 33 cl.,No promotion, rubia budejovicky budvar 33 cl.,No specified,33 cl,1,,Alcampo
3.95,1.97,cervezas artesanas alemanas grevensteiner pack 4 uds. x 50 cl.,No promotion, artesanas alemanas grevensteiner pack 4 uds. x 50 cl.,No specified,50 cl,4,,Alcampo
2.37,7.18,cerveza negra guinness draught botella 33 cl.,No promotion, negra guinness draught botella 33 cl.,botella,33 cl,1,,Alcampo
1.28,2.56,cerveza oktoberfest spaten 50 cl.,No promotion, oktoberfest spaten 50 cl.,No specified,50 cl,1,,Alcampo
1.49,4.51,"cerveza belga, abbaye d'aulne, botella de 33 centilitros.",No promotion," belga, abbaye d'aulne, botella de 33 centilitros.",botella,33 c,1,,Alcampo
1.79,5.42,cerveza tipo abadía belga maredsous blond botella 33 cl.,No promotion, tipo abadía belga maredsous blond botella 33 cl.,No specified,33 cl,1,,Alcampo
1.35,4.09,cerveza artesanal arriaca porter lata de 33 cl. ,No promotion, artesanal arriaca porter lata de 33 cl. ,lata,33 cl,1,,Alcampo
